"","from","to","database","source"
"1775","FBN1","ITGB6","omnipath","omnipath"
"1776","FBN1","ITGA5","omnipath","omnipath"
"1777","FCAR","VSIG8","omnipath","omnipath"
"1778","FCAR","TNFRSF14","omnipath","omnipath"
"1779","FCAR","SIGLEC14","omnipath","omnipath"
"1780","FCAR","CD33","omnipath","omnipath"
"1781","FCAR","SIGLEC10","omnipath","omnipath"
"1782","FCAR","SIGLEC6","omnipath","omnipath"
"1783","FCER2","CR2","omnipath","omnipath"
"1784","FCER2","ITGB2","omnipath","omnipath"
"1785","FCER2","ITGAM","omnipath","omnipath"
"1786","FCER2","ITGAX","omnipath","omnipath"
"1787","FCER2","ITGAV","omnipath","omnipath"
"1788","FCER2","ITGB3","omnipath","omnipath"
"1789","FCGR3B","EDA2R","nichenet_verschueren","nichenet_verschueren"
"1790","FCN1","LRP1","omnipath","omnipath"
"1791","FCN2","LRP1","omnipath","omnipath"
"1792","FCRL6","NRP2","nichenet_verschueren","nichenet_verschueren"
"1793","FGA","ITGB1","omnipath","omnipath"
"1794","FGA","ITGAX","omnipath","omnipath"
"1795","FGA","ITGAM","omnipath","omnipath"
"1796","FGA","ITGB3","omnipath","omnipath"
"1797","FGA","CDH5","omnipath","omnipath"
"1798","FGA","ITGB2","omnipath","omnipath"
"1799","FGA","TLR4","omnipath","omnipath"
"1800","FGA","ITGAV","omnipath","omnipath"
"1801","FGA","ITGA2B","omnipath","omnipath"
"1802","FGA","ITGA5","omnipath","omnipath"
"1803","FGA","PLAT","omnipath","omnipath"
"1804","FGB","ITGAM","omnipath","omnipath"
"1805","FGB","ITGB1","omnipath","omnipath"
"1806","FGB","ITGB3","omnipath","omnipath"
"1807","FGB","ITGB2","omnipath","omnipath"
"1808","FGB","TLR4","omnipath","omnipath"
"1809","FGB","ITGAV","omnipath","omnipath"
"1810","FGB","ITGA2B","omnipath","omnipath"
"1811","FGB","ITGA5","omnipath","omnipath"
"1812","FGB","CDH5","omnipath","omnipath"
"1813","FGF1","FGFR1","omnipath","omnipath"
"1814","FGF1","FGFR2","omnipath","omnipath"
"1815","FGF1","FGFR4","omnipath","omnipath"
"1816","FGF1","FGFR3","omnipath","omnipath"
"1817","FGF1","NRP1","omnipath","omnipath"
"1818","FGF10","FGFR3","nichenet_verschueren","nichenet_verschueren"
"1819","FGF10","FGFR4","nichenet_verschueren","nichenet_verschueren"
"1820","FGF10","FGFR2","omnipath","omnipath"
"1821","FGF10","FGFRL1","omnipath","omnipath"
"1822","FGF10","FGFR1","omnipath","omnipath"
"1823","FGF11","SCN1A","omnipath","omnipath"
"1824","FGF11","SCN4A","omnipath","omnipath"
"1825","FGF11","SCN5A","omnipath","omnipath"
"1826","FGF11","SCN9A","omnipath","omnipath"
"1827","FGF11","SCN2A","omnipath","omnipath"
"1828","FGF11","SCN3A","omnipath","omnipath"
"1829","FGF11","SCN11A","omnipath","omnipath"
"1830","FGF11","SCN8A","omnipath","omnipath"
"1831","FGF11","SCN10A","omnipath","omnipath"
"1832","FGF11","FGFR2","omnipath","omnipath"
"1833","FGF11","FGFR1","omnipath","omnipath"
"1834","FGF11","FGFR3","omnipath","omnipath"
"1835","FGF11","FGFR4","omnipath","omnipath"
"1836","FGF12","SCN1A","omnipath","omnipath"
"1837","FGF12","SCN4A","omnipath","omnipath"
"1838","FGF12","SCN5A","omnipath","omnipath"
"1839","FGF12","SCN9A","omnipath","omnipath"
"1840","FGF12","SCN2A","omnipath","omnipath"
"1841","FGF12","SCN3A","omnipath","omnipath"
"1842","FGF12","SCN11A","omnipath","omnipath"
"1843","FGF12","SCN8A","omnipath","omnipath"
"1844","FGF12","SCN10A","omnipath","omnipath"
"1845","FGF12","FGFR4","omnipath","omnipath"
"1846","FGF12","FGFR3","omnipath","omnipath"
"1847","FGF12","FGFR1","omnipath","omnipath"
"1848","FGF12","FGFR2","omnipath","omnipath"
"1849","FGF13","SCN1A","omnipath","omnipath"
"1850","FGF13","SCN4A","omnipath","omnipath"
"1851","FGF13","SCN5A","omnipath","omnipath"
"1852","FGF13","SCN9A","omnipath","omnipath"
"1853","FGF13","SCN2A","omnipath","omnipath"
"1854","FGF13","SCN3A","omnipath","omnipath"
"1855","FGF13","SCN11A","omnipath","omnipath"
"1856","FGF13","SCN8A","omnipath","omnipath"
"1857","FGF13","SCN10A","omnipath","omnipath"
"1858","FGF13","FGFR1","omnipath","omnipath"
"1859","FGF13","FGFR2","omnipath","omnipath"
"1860","FGF13","FGFR3","omnipath","omnipath"
"1861","FGF13","EGFR","omnipath","omnipath"
"1862","FGF13","FGFR4","omnipath","omnipath"
"1863","FGF14","SCN1A","omnipath","omnipath"
"1864","FGF14","SCN4A","omnipath","omnipath"
"1865","FGF14","SCN5A","omnipath","omnipath"
"1866","FGF14","SCN9A","omnipath","omnipath"
"1867","FGF14","SCN2A","omnipath","omnipath"
"1868","FGF14","SCN3A","omnipath","omnipath"
"1869","FGF14","SCN11A","omnipath","omnipath"
"1870","FGF14","SCN8A","omnipath","omnipath"
"1871","FGF14","SCN10A","omnipath","omnipath"
"1872","FGF14","FGFR2","omnipath","omnipath"
"1873","FGF14","FGFR1","omnipath","omnipath"
"1874","FGF14","FGFR4","omnipath","omnipath"
"1875","FGF14","FGFR3","omnipath","omnipath"
"1876","FGF16","FGFR2","omnipath","omnipath"
"1877","FGF16","FGFR4","omnipath","omnipath"
"1878","FGF16","FGFR3","omnipath","omnipath"
"1879","FGF16","FGFR1","omnipath","omnipath"
"1880","FGF17","FGFR2","omnipath","omnipath"
"1881","FGF17","FGFR1","omnipath","omnipath"
"1882","FGF17","FGFR4","omnipath","omnipath"
"1883","FGF17","FGFR3","omnipath","omnipath"
"1884","FGF18","FGFR2","omnipath","omnipath"
"1885","FGF18","FGFR4","omnipath","omnipath"
"1886","FGF18","FGFR1","omnipath","omnipath"
"1887","FGF18","FGFR3","omnipath","omnipath"
"1888","FGF19","FGFR4","omnipath","omnipath"
"1889","FGF19","FGFR2","omnipath","omnipath"
"1890","FGF19","FGFR1","omnipath","omnipath"
"1891","FGF19","FGFR3","omnipath","omnipath"
"1892","FGF19","KLB","omnipath","omnipath"
"1893","FGF2","FGFR2","omnipath","omnipath"
"1894","FGF2","FGFR4","omnipath","omnipath"
"1895","FGF2","FGFR3","omnipath","omnipath"
"1896","FGF2","SDC1","omnipath","omnipath"
"1897","FGF2","FGFR1","omnipath","omnipath"
"1898","FGF2","CD44","omnipath","omnipath"
"1899","FGF2","SDC3","omnipath","omnipath"
"1900","FGF2","SDC4","omnipath","omnipath"
"1901","FGF2","GPC4","omnipath","omnipath"
"1902","FGF2","SDC2","omnipath","omnipath"
"1903","FGF2","FGFRL1","omnipath","omnipath"
"1904","FGF2","NRP1","omnipath","omnipath"
"1905","FGF20","FGFR2","omnipath","omnipath"
"1906","FGF20","FGFR4","omnipath","omnipath"
"1907","FGF20","FGFR1","omnipath","omnipath"
"1908","FGF20","FGFR3","omnipath","omnipath"
"1909","FGF21","KLB","omnipath","omnipath"
"1910","FGF21","FGFR4","omnipath","omnipath"
"1911","FGF21","FGFR3","omnipath","omnipath"
"1912","FGF21","FGFR1","omnipath","omnipath"
"1913","FGF21","FGFR2","omnipath","omnipath"
"1914","FGF22","FGFR2","omnipath","omnipath"
"1915","FGF22","FGFR1","omnipath","omnipath"
"1916","FGF22","FGFRL1","omnipath","omnipath"
"1917","FGF23","FGFR2","omnipath","omnipath"
"1918","FGF23","FGFR4","omnipath","omnipath"
"1919","FGF23","FGFR1","omnipath","omnipath"
"1920","FGF23","FGFR3","omnipath","omnipath"
"1921","FGF3","FGFR2","omnipath","omnipath"
"1922","FGF3","FGFR1","omnipath","omnipath"
"1923","FGF3","FGFR3","omnipath","omnipath"
"1924","FGF3","FGFR4","omnipath","omnipath"
"1925","FGF3","FGFRL1","omnipath","omnipath"
"1926","FGF4","FGFR2","omnipath","omnipath"
"1927","FGF4","FGFR4","omnipath","omnipath"
"1928","FGF4","FGFR1","omnipath","omnipath"
"1929","FGF4","FGFR3","omnipath","omnipath"
"1930","FGF4","NRP1","omnipath","omnipath"
"1931","FGF5","FGFR1","omnipath","omnipath"
"1932","FGF5","FGFR2","omnipath","omnipath"
"1933","FGF5","FGFR3","omnipath","omnipath"
"1934","FGF5","FGFR4","omnipath","omnipath"
"1935","FGF6","FGFR2","omnipath","omnipath"
"1936","FGF6","FGFR4","omnipath","omnipath"
"1937","FGF6","SDC4","omnipath","omnipath"
"1938","FGF6","FGFR1","omnipath","omnipath"
"1939","FGF6","FGFR3","omnipath","omnipath"
"1940","FGF7","FGFR2","omnipath","omnipath"
"1941","FGF7","FGFR4","omnipath","omnipath"
"1942","FGF7","FGFR1","omnipath","omnipath"
"1943","FGF7","FGFR3","omnipath","omnipath"
"1944","FGF7","NRP1","omnipath","omnipath"
"1945","FGF8","FGFR2","omnipath","omnipath"
"1946","FGF8","FGFRL1","omnipath","omnipath"
"1947","FGF8","FGFR1","omnipath","omnipath"
"1948","FGF8","FGFR3","omnipath","omnipath"
"1949","FGF8","FGFR4","omnipath","omnipath"
"1950","FGF9","FGFR3","omnipath","omnipath"
"1951","FGF9","FGFR2","omnipath","omnipath"
"1952","FGF9","FGFR1","omnipath","omnipath"
"1953","FGF9","FGFR4","omnipath","omnipath"
"1954","FGFRL1","GPC4","nichenet_verschueren","nichenet_verschueren"
"1955","FGFRL1","NRXN3","nichenet_verschueren","nichenet_verschueren"
"1956","FGFRL1","NRXN2","nichenet_verschueren","nichenet_verschueren"
"1957","FGFRL1","GP6","omnipath","omnipath"
"1958","FGFRL1","PLVAP","omnipath","omnipath"
"1959","FGFRL1","FGFR1","omnipath","omnipath"
"1960","FGG","ITGB1","omnipath","omnipath"
"1961","FGG","ITGB3","omnipath","omnipath"
"1962","FGG","ITGB2","omnipath","omnipath"
"1963","FGG","TLR4","omnipath","omnipath"
"1964","FGG","ITGAV","omnipath","omnipath"
"1965","FGG","ITGA2B","omnipath","omnipath"
"1966","FGG","ITGA5","omnipath","omnipath"
"1967","FGL1","LAG3","omnipath","omnipath"
"1968","FGL1","EGFR","omnipath","omnipath"
"1969","FLRT1","UNC5C","nichenet_verschueren","nichenet_verschueren"
"1970","FLRT1","UNC5D","omnipath","omnipath"
"1971","FLRT1","UNC5A","omnipath","omnipath"
"1972","FLRT1","UNC5B","omnipath","omnipath"
"1973","FLRT2","FLT4","nichenet_verschueren","nichenet_verschueren"
"1974","FLRT2","UNC5C","nichenet_verschueren","nichenet_verschueren"
"1975","FLRT2","UNC5D","omnipath","omnipath"
"1976","FLRT2","UNC5A","omnipath","omnipath"
"1977","FLRT2","UNC5B","omnipath","omnipath"
"1978","FLRT3","UNC5C","nichenet_verschueren","nichenet_verschueren"
"1979","FLRT3","UNC5A","omnipath","omnipath"
"1980","FLRT3","UNC5D","omnipath","omnipath"
"1981","FLRT3","UNC5B","omnipath","omnipath"
"1982","FLT3LG","FLT3","omnipath","omnipath"
"1983","FN1","ITGA2","nichenet_verschueren","nichenet_verschueren"
"1984","FN1","ITGA2B","nichenet_verschueren","nichenet_verschueren"
"1985","FN1","ITGA3","nichenet_verschueren","nichenet_verschueren"
"1986","FN1","ITGB8","nichenet_verschueren","nichenet_verschueren"
"1987","FN1","SDC1","nichenet_verschueren","nichenet_verschueren"
"1988","FN1","ITGB1","omnipath","omnipath"
"1989","FN1","ITGAV","omnipath","omnipath"
"1990","FN1","ITGA4","omnipath","omnipath"
"1991","FN1","ITGB3","omnipath","omnipath"
"1992","FN1","ITGA8","omnipath","omnipath"
"1993","FN1","CD44","omnipath","omnipath"
"1994","FN1","COL13A1","omnipath","omnipath"
"1995","FN1","TSHR","omnipath","omnipath"
"1996","FN1","MAG","omnipath","omnipath"
"1997","FN1","NT5E","omnipath","omnipath"
"1998","FN1","ITGA9","omnipath","omnipath"
"1999","FN1","ITGB6","omnipath","omnipath"
"2000","FN1","ITGA5","omnipath","omnipath"
"2001","FN1","TNFRSF11B","omnipath","omnipath"
"2002","FN1","SDC2","omnipath","omnipath"
"2003","FN1","PLAUR","omnipath","omnipath"
"2004","FN1","ITGB7","omnipath","omnipath"
"2005","FNDC5","ITGAV","omnipath","omnipath"
"2006","FNDC5","ITGB5","omnipath","omnipath"
"2007","FSHB","FSHR","omnipath","omnipath"
"2008","FSHB","ADCYAP1R1","omnipath","omnipath"
"2009","FSHB","TSHR","omnipath","omnipath"
"2010","FSHB","GPR84","omnipath","omnipath"
"2011","FSHB","RAMP3","omnipath","omnipath"
"2012","FSHB","RAMP2","omnipath","omnipath"
"2013","FSHB","ADRB2","omnipath","omnipath"
"2014","FSHB","PTH1R","omnipath","omnipath"
"2015","FSHB","VIPR1","omnipath","omnipath"
"2016","FSHB","ADRB3","omnipath","omnipath"
"2017","FSHB","GPR20","omnipath","omnipath"
"2018","FST","HJV","omnipath","omnipath"
"2019","FST","BMPR2","omnipath","omnipath"
"2020","FST","BMPR1B","omnipath","omnipath"
"2021","FSTL5","CEACAM19","omnipath","omnipath"
"2022","FSTL5","LILRB2","omnipath","omnipath"
"2023","FSTL5","CHL1","omnipath","omnipath"
"2024","FSTL5","SDK2","omnipath","omnipath"
"2025","FSTL5","GP6","omnipath","omnipath"
"2026","FSTL5","SIGLEC6","omnipath","omnipath"
"2027","FSTL5","CD86","omnipath","omnipath"
"2028","FSTL5","CNTN5","omnipath","omnipath"
"2029","FSTL5","LILRA1","omnipath","omnipath"
"2030","FSTL5","IL6R","omnipath","omnipath"
"2031","FURIN","INSR","omnipath","omnipath"
"2032","FURIN","NOTCH1","omnipath","omnipath"
"2033","FURIN","LRP1","omnipath","omnipath"
"2034","FURIN","DSG3","omnipath","omnipath"
"2035","FURIN","ADAM19","omnipath","omnipath"
"2036","FURIN","ADAMTS1","omnipath","omnipath"
"2037","FURIN","BACE1","omnipath","omnipath"
"2038","FURIN","SORCS1","omnipath","omnipath"
"2039","GAD1","GRM4","nichenet_verschueren","nichenet_verschueren"
"2040","GAL","GALR1","omnipath","omnipath"
"2041","GAL","GALR2","omnipath","omnipath"
"2042","GAL","GALR3","omnipath","omnipath"
"2043","GAL","GPR151","omnipath","omnipath"
"2044","GALP","GALR2","omnipath","omnipath"
"2045","GALP","GALR3","omnipath","omnipath"
"2046","GALP","GALR1","omnipath","omnipath"
"2047","GAS6","AXL","omnipath","omnipath"
"2048","GAS6","MERTK","omnipath","omnipath"
"2049","GAS6","TYRO3","omnipath","omnipath"
"2050","GAST","CCKAR","nichenet_verschueren","nichenet_verschueren"
"2051","GAST","CCKBR","omnipath","omnipath"
"2052","GC","LRP2","omnipath","omnipath"
"2053","GCG","GLP1R","omnipath","omnipath"
"2054","GCG","GLP2R","omnipath","omnipath"
"2055","GCG","GCGR","omnipath","omnipath"
"2056","GCG","DPP4","omnipath","omnipath"
"2057","GCG","GIPR","omnipath","omnipath"
"2058","GDF1","BMPR1A","omnipath","omnipath"
"2059","GDF1","BMPR2","omnipath","omnipath"
"2060","GDF1","ACVR1","omnipath","omnipath"
"2061","GDF1","ACVR1B","omnipath","omnipath"
"2062","GDF1","ACVR2B","omnipath","omnipath"
"2063","GDF1","ACVR1C","omnipath","omnipath"
"2064","GDF1","ACVR2A","omnipath","omnipath"
"2065","GDF1","CFC1","omnipath","omnipath"
"2066","GDF10","BMPR2","omnipath","omnipath"
"2067","GDF10","ACVR1B","omnipath","omnipath"
"2068","GDF10","ACVR2B","omnipath","omnipath"
"2069","GDF10","ACVR2A","omnipath","omnipath"
"2070","GDF11","ACVR2B","omnipath","omnipath"
"2071","GDF11","ACVR1B","omnipath","omnipath"
"2072","GDF11","BMPR2","omnipath","omnipath"
"2073","GDF11","BMPR1A","omnipath","omnipath"
"2074","GDF11","BMPR1B","omnipath","omnipath"
"2075","GDF11","ACVR1C","omnipath","omnipath"
"2076","GDF11","ACVR2A","omnipath","omnipath"
"2077","GDF11","TGFBR1","omnipath","omnipath"
"2078","GDF15","GFRAL","omnipath","omnipath"
"2079","GDF15","ERBB2","omnipath","omnipath"
"2080","GDF15","RET","omnipath","omnipath"
"2081","GDF2","ACVR1","omnipath","omnipath"
"2082","GDF2","ACVR2B","omnipath","omnipath"
"2083","GDF2","ENG","omnipath","omnipath"
"2084","GDF2","ACVR2A","omnipath","omnipath"
"2085","GDF2","ACVRL1","omnipath","omnipath"
"2086","GDF2","BMPR2","omnipath","omnipath"
"2087","GDF3","TDGF1","omnipath","omnipath"
"2088","GDF3","ACVR1B","omnipath","omnipath"
"2089","GDF3","ACVR2A","omnipath","omnipath"
"2090","GDF3","ACVR1C","omnipath","omnipath"
"2091","GDF3","ACVR2B","omnipath","omnipath"
"2092","GDF3","CFC1","omnipath","omnipath"
"2093","GDF5","BMPR2","omnipath","omnipath"
"2094","GDF5","ACVR2B","omnipath","omnipath"
"2095","GDF5","BMPR1B","omnipath","omnipath"
"2096","GDF5","ROR2","omnipath","omnipath"
"2097","GDF5","ACVR1","omnipath","omnipath"
"2098","GDF5","BMPR1A","omnipath","omnipath"
"2099","GDF5","ACVR2A","omnipath","omnipath"
"2100","GDF6","BMPR2","omnipath","omnipath"
"2101","GDF6","BMPR1A","omnipath","omnipath"
"2102","GDF6","ACVR2A","omnipath","omnipath"
"2103","GDF6","ACVR2B","omnipath","omnipath"
"2104","GDF6","BMPR1B","omnipath","omnipath"
"2105","GDF7","ACVR2A","omnipath","omnipath"
"2106","GDF7","BMPR1B","omnipath","omnipath"
"2107","GDF7","ACVR2B","omnipath","omnipath"
"2108","GDF7","BMPR2","omnipath","omnipath"
"2109","GDF7","BMPR1A","omnipath","omnipath"
"2110","GDF9","BMPR1B","omnipath","omnipath"
"2111","GDF9","ACVR2A","omnipath","omnipath"
"2112","GDF9","BMPR1A","omnipath","omnipath"
"2113","GDF9","TGFBR1","omnipath","omnipath"
"2114","GDF9","BMPR2","omnipath","omnipath"
"2115","GDF9","FXYD6","omnipath","omnipath"
"2116","GDF9","ORAI2","omnipath","omnipath"
"2117","GDF9","ACVR1B","omnipath","omnipath"
"2118","GDNF","RET","omnipath","omnipath"
"2119","GDNF","GFRA2","omnipath","omnipath"
"2120","GDNF","NCAM1","omnipath","omnipath"
"2121","GDNF","GFRA1","omnipath","omnipath"
"2122","GGT1","CD81","omnipath","omnipath"
"2123","GGT1","CD82","omnipath","omnipath"
"2124","GGT1","CD53","omnipath","omnipath"
"2125","GH1","PRLR","omnipath","omnipath"
"2126","GH1","GHR","omnipath","omnipath"
"2127","GH2","PRLR","nichenet_verschueren","nichenet_verschueren"
"2128","GH2","GHR","omnipath","omnipath"
"2129","GHRH","GHRHR","omnipath","omnipath"
"2130","GHRH","VIPR1","omnipath","omnipath"
"2131","GHRH","ADCYAP1R1","omnipath","omnipath"
"2132","GHRH","GPR20","omnipath","omnipath"
"2133","GHRH","TSHR","omnipath","omnipath"
"2134","GHRH","GPR84","omnipath","omnipath"
"2135","GHRH","RAMP3","omnipath","omnipath"
"2136","GHRH","RAMP2","omnipath","omnipath"
"2137","GHRH","ADRB2","omnipath","omnipath"
"2138","GHRH","PTH1R","omnipath","omnipath"
"2139","GHRH","ADRB3","omnipath","omnipath"
"2140","GHRH","VIPR2","omnipath","omnipath"
"2141","GHRH","GHSR","omnipath","omnipath"
"2142","GHRH","DPP4","omnipath","omnipath"
"2143","GHRL","GHSR","omnipath","omnipath"
"2144","GHRL","PTGER3","omnipath","omnipath"
"2145","GHRL","TBXA2R","omnipath","omnipath"
"2146","GHRL","MLNR","omnipath","omnipath"
"2147","GHRL","GHRHR","omnipath","omnipath"
"2148","GHRL","GPR39","omnipath","omnipath"
"2149","GIP","GIPR","omnipath","omnipath"
"2150","GIP","DPP4","omnipath","omnipath"
"2151","GJB2","GJB6","omnipath","omnipath"
"2152","GJB6","GJB2","omnipath","omnipath"
"2153","GLG1","SELE","omnipath","omnipath"
"2154","GLG1","MOG","omnipath","omnipath"
"2155","GLG1","UNC5B","omnipath","omnipath"
"2156","GNAS","ADCY1","omnipath","omnipath"
"2157","GNAS","ADCY5","omnipath","omnipath"
"2158","GNAS","ADCY2","omnipath","omnipath"
"2159","GNAS","ADRB2","omnipath","omnipath"
"2160","GNAS","ADRB3","omnipath","omnipath"
"2161","GNAS","AVPR2","omnipath","omnipath"
"2162","GNAS","PTGIR","omnipath","omnipath"
"2163","GNAS","HTR6","omnipath","omnipath"
"2164","GNAS","PTGDR","omnipath","omnipath"
"2165","GNAS","CRHR1","omnipath","omnipath"
"2166","GNAS","GCGR","omnipath","omnipath"
"2167","GNAS","TSHR","omnipath","omnipath"
"2168","GNAS","ADCY8","omnipath","omnipath"
"2169","GNAS","ADCY9","omnipath","omnipath"
"2170","GNAS","LHCGR","omnipath","omnipath"
"2171","GNAS","VIPR1","omnipath","omnipath"
"2172","GNAS","ADORA1","omnipath","omnipath"
"2173","GNAS","ADCY6","omnipath","omnipath"
"2174","GNRH1","CAMK2A","omnipath","omnipath"
"2175","GNRH1","GNRHR","omnipath","omnipath"
"2176","GNRH2","GNRHR","omnipath","omnipath"
"2177","GNRH2","GNRHR2","omnipath","omnipath"
"2178","GP1BA","SELP","omnipath","omnipath"
"2179","GP1BA","ITGAM","omnipath","omnipath"
"2180","GP1BA","ITGB2","omnipath","omnipath"
"2181","GP5","ITGB2","omnipath","omnipath"
"2182","GP5","LAYN","omnipath","omnipath"
"2183","GP5","ITGAM","omnipath","omnipath"
"2184","GP5","SELP","omnipath","omnipath"
"2185","GPC3","DPP4","omnipath","omnipath"
"2186","GPC3","LRP1","omnipath","omnipath"
"2187","GPC3","CD81","omnipath","omnipath"
"2188","GPC3","LRP2","omnipath","omnipath"
"2189","GPC3","IGF1R","omnipath","omnipath"
"2190","GPC3","FGFR4","omnipath","omnipath"
"2191","GPC3","UNC5D","omnipath","omnipath"
"2192","GPC3","FLT1","omnipath","omnipath"
"2193","GPC3","UNC5C","omnipath","omnipath"
"2194","GPC3","VSIG10L","omnipath","omnipath"
"2195","GPC3","TNFRSF11B","omnipath","omnipath"
"2196","GPC6","FGFR4","nichenet_verschueren","nichenet_verschueren"
"2197","GPC6","TNFRSF11B","nichenet_verschueren","nichenet_verschueren"
"2198","GPC6","PTCH1","omnipath","omnipath"
"2199","GPC6","FGFRL1","omnipath","omnipath"
"2200","GPC6","LRP1","omnipath","omnipath"
"2201","GPC6","LRP2","omnipath","omnipath"
"2202","GPHA2","TSHR","omnipath","omnipath"
"2203","GPHA2","EPHA6","omnipath","omnipath"
"2204","GPHB5","TSHR","omnipath","omnipath"
"2205","GPI","AMFR","omnipath","omnipath"
"2206","GREM1","KDR","omnipath","omnipath"
"2207","GRN","TNFRSF1A","omnipath","omnipath"
"2208","GRN","EGFR","omnipath","omnipath"
"2209","GRN","SORT1","omnipath","omnipath"
"2210","GRN","TNFRSF1B","omnipath","omnipath"
"2211","GRN","CLEC4M","omnipath","omnipath"
"2212","GRP","GRPR","omnipath","omnipath"
"2213","GRP","BRS3","omnipath","omnipath"
"2214","GRP","NMBR","omnipath","omnipath"
"2215","GRP","FAP","omnipath","omnipath"
"2216","GSTP1","TRAF2","nichenet_verschueren","nichenet_verschueren"
"2217","GUCA2A","GUCY2C","omnipath","omnipath"
"2218","GUCA2B","GUCY2C","omnipath","omnipath"
"2219","GUCA2B","GUCY2D","omnipath","omnipath"
"2220","GUCY2D","NECTIN3","omnipath","omnipath"
"2221","GUCY2D","NECTIN4","omnipath","omnipath"
"2222","GZMB","IGF2R","omnipath","omnipath"
"2223","GZMB","CHRM3","omnipath","omnipath"
"2224","GZMB","MCL1","omnipath","omnipath"
"2225","HAPLN1","MPIG6B","omnipath","omnipath"
"2226","HAPLN1","PRTG","omnipath","omnipath"
"2227","HAPLN1","IGDCC4","omnipath","omnipath"
"2228","HAPLN1","IL1RL1","omnipath","omnipath"
"2229","HAPLN1","ADGRA2","omnipath","omnipath"
"2230","HAPLN1","AGER","omnipath","omnipath"
