"","from","to","database","source"
"2983","Ifna5","Ifnar2","omnipath","omnipath"
"2984","Ifna6","Ifnar1","omnipath","omnipath"
"2985","Ifna6","Ifnar2","omnipath","omnipath"
"2986","Ifna7","Ifnar1","omnipath","omnipath"
"2987","Ifna7","Ifnar2","omnipath","omnipath"
"2988","Ifna9","Ifnar1","omnipath","omnipath"
"2989","Ifna9","Ifnar2","omnipath","omnipath"
"2990","Ifnab","Ifnar1","omnipath","omnipath"
"2991","Ifnab","Ifnar2","omnipath","omnipath"
"2992","Ifnb1","Ifnar1","omnipath","omnipath"
"2993","Ifnb1","Ifnar2","omnipath","omnipath"
"2994","Ifne","Adgrv1","omnipath","omnipath"
"2995","Ifne","Ifnar1","omnipath","omnipath"
"2996","Ifne","Ifnar2","omnipath","omnipath"
"2997","Ifng","Ifngr1","omnipath","omnipath"
"2998","Ifng","Ifngr2","omnipath","omnipath"
"2999","Ifnk","Ifnar1","omnipath","omnipath"
"3000","Ifnk","Ifnar2","omnipath","omnipath"
"3001","Ifnl2","Ifnlr1","omnipath","omnipath"
"3002","Ifnl2","Il10rb","omnipath","omnipath"
"3003","Ifnl3","Ifnlr1","omnipath","omnipath"
"3004","Ifnl3","Il10rb","omnipath","omnipath"
"3005","Igf1","Igf1r","omnipath","omnipath"
"3006","Igf1","Insr","omnipath","omnipath"
"3007","Igf1","Itga6","omnipath","omnipath"
"3008","Igf1","Itgav","omnipath","omnipath"
"3009","Igf1","Itgb3","omnipath","omnipath"
"3010","Igf1","Itgb4","omnipath","omnipath"
"3011","Igf1","Trpv2","nichenet_verschueren","nichenet_verschueren"
"3012","Igf2","Igf1r","omnipath","omnipath"
"3013","Igf2","Igf2r","omnipath","omnipath"
"3014","Igf2","Insr","omnipath","omnipath"
"3015","Igf2","Itga6","omnipath","omnipath"
"3016","Igf2","Itgav","omnipath","omnipath"
"3017","Igf2","Itgb3","omnipath","omnipath"
"3018","Igf2","Itgb4","omnipath","omnipath"
"3019","Igfbp3","Egfr","omnipath","omnipath"
"3020","Igfbp4","Fzd8","omnipath","omnipath"
"3021","Igfbp4","Lrp6","omnipath","omnipath"
"3022","Igfbp7","Mpig6b","omnipath","omnipath"
"3023","Igfbpl1","Dcc","omnipath","omnipath"
"3024","Igfl3","Igflr1","omnipath","omnipath"
"3025","Igsf10","Cd200r4","omnipath","omnipath"
"3026","Igsf10","Cd200r2","omnipath","omnipath"
"3027","Igsf10","Cd200r3","omnipath","omnipath"
"3028","Igsf10","Cd200r1","omnipath","omnipath"
"3029","Igsf10","Igsf11","omnipath","omnipath"
"3030","Igsf10","Mag","omnipath","omnipath"
"3031","Igsf10","Milr1","omnipath","omnipath"
"3032","Igsf10","Slamf9","omnipath","omnipath"
"3033","Igsf11","Clec2l","omnipath","omnipath"
"3034","Igsf11","Tmem190","nichenet_verschueren","nichenet_verschueren"
"3035","Igsf11","Vsir","omnipath","omnipath"
"3036","Igsf21","Cd22","nichenet_verschueren","nichenet_verschueren"
"3037","Igsf21","Cd79b","nichenet_verschueren","nichenet_verschueren"
"3038","Igsf21","Csf3r","nichenet_verschueren","nichenet_verschueren"
"3039","Igsf21","Havcr1","nichenet_verschueren","nichenet_verschueren"
"3040","Igsf21","Gm12169","nichenet_verschueren","nichenet_verschueren"
"3041","Igsf21","BC053393","nichenet_verschueren","nichenet_verschueren"
"3042","Igsf21","Timd2","nichenet_verschueren","nichenet_verschueren"
"3043","Igsf21","Ildr2","omnipath","omnipath"
"3044","Igsf21","Iyd","omnipath","omnipath"
"3045","Igsf21","Muc15","omnipath","omnipath"
"3046","Igsf21","Nrxn2","nichenet_verschueren","nichenet_verschueren"
"3047","Igsf3","Ptgfrn","omnipath","omnipath"
"3048","Ihh","Boc","omnipath","omnipath"
"3049","Ihh","Cdon","omnipath","omnipath"
"3050","Ihh","Hhip","omnipath","omnipath"
"3051","Ihh","Ptch1","omnipath","omnipath"
"3052","Ihh","Ptch2","omnipath","omnipath"
"3053","Il10","Il10ra","omnipath","omnipath"
"3054","Il10","Il10rb","omnipath","omnipath"
"3055","Il11","Il11ra1","omnipath","omnipath"
"3056","Il11","Il11ra2","omnipath","omnipath"
"3057","Il11","Gm13305","omnipath","omnipath"
"3058","Il11","Il6ra","omnipath","omnipath"
"3059","Il11","Il6st","omnipath","omnipath"
"3060","Il12a","Cd28","omnipath","omnipath"
"3061","Il12a","Il12rb1","omnipath","omnipath"
"3062","Il12a","Il12rb2","omnipath","omnipath"
"3063","Il12b","Boc","omnipath","omnipath"
"3064","Il12b","Il12rb1","omnipath","omnipath"
"3065","Il12b","Il12rb2","omnipath","omnipath"
"3066","Il12b","Il23r","omnipath","omnipath"
"3067","Il13","Il13ra1","omnipath","omnipath"
"3068","Il13","Il13ra2","omnipath","omnipath"
"3069","Il13","Il2rg","omnipath","omnipath"
"3070","Il13","Il4ra","omnipath","omnipath"
"3071","Il15","Il15ra","omnipath","omnipath"
"3072","Il15","Il2ra","omnipath","omnipath"
"3073","Il15","Il2rb","omnipath","omnipath"
"3074","Il15","Il2rg","omnipath","omnipath"
"3075","Il16","Cd4","omnipath","omnipath"
"3076","Il16","Cd9","omnipath","omnipath"
"3077","Il16","Grin2a","omnipath","omnipath"
"3078","Il16","Grin2b","omnipath","omnipath"
"3079","Il16","Grin2c","omnipath","omnipath"
"3080","Il16","Grin2d","omnipath","omnipath"
"3081","Il16","Kcna3","omnipath","omnipath"
"3082","Il16","Kcnd1","omnipath","omnipath"
"3083","Il16","Kcnd2","omnipath","omnipath"
"3084","Il16","Kcnj10","omnipath","omnipath"
"3085","Il16","Kcnj15","omnipath","omnipath"
"3086","Il16","Kcnj4","omnipath","omnipath"
"3087","Il17a","Il17ra","omnipath","omnipath"
"3088","Il17a","Il17rc","omnipath","omnipath"
"3089","Il17b","Il17rb","omnipath","omnipath"
"3090","Il17c","Il17ra","omnipath","omnipath"
"3091","Il17c","Il17re","omnipath","omnipath"
"3092","Il17f","Il17ra","omnipath","omnipath"
"3093","Il17f","Il17rc","omnipath","omnipath"
"3094","Il18","Il18r1","omnipath","omnipath"
"3095","Il18","Il18rap","omnipath","omnipath"
"3096","Il18","Il1rapl1","omnipath","omnipath"
"3097","Il18","Il1rl2","omnipath","omnipath"
"3098","Il18bp","Il6ra","omnipath","omnipath"
"3099","Il18bp","Kir3dl2","omnipath","omnipath"
"3100","Il18bp","Kir3dl1","omnipath","omnipath"
"3101","Il18bp","Mag","omnipath","omnipath"
"3102","Il19","Il20ra","omnipath","omnipath"
"3103","Il19","Il20rb","omnipath","omnipath"
"3104","Il1a","Il1r1","omnipath","omnipath"
"3105","Il1a","Il1r2","omnipath","omnipath"
"3106","Il1a","Il1rap","omnipath","omnipath"
"3107","Il1b","Adrb2","omnipath","omnipath"
"3108","Il1b","Il12rb2","omnipath","omnipath"
"3109","Il1b","Il1r1","omnipath","omnipath"
"3110","Il1b","Il1r2","omnipath","omnipath"
"3111","Il1b","Il1rap","omnipath","omnipath"
"3112","Il1f10","Il1r1","omnipath","omnipath"
"3113","Il1f10","Il1rapl1","omnipath","omnipath"
"3114","Il1f10","Il1rapl2","omnipath","omnipath"
"3115","Il1f10","Il1rl2","omnipath","omnipath"
"3116","Il1f10","Sigirr","omnipath","omnipath"
"3117","Il1rn","Il1r1","omnipath","omnipath"
"3118","Il1rn","Il1r2","omnipath","omnipath"
"3119","Il1rn","Il1rl2","omnipath","omnipath"
"3120","Il2","Cd53","omnipath","omnipath"
"3121","Il2","Il2ra","omnipath","omnipath"
"3122","Il2","Il2rb","omnipath","omnipath"
"3123","Il2","Il2rg","omnipath","omnipath"
"3124","Il2","Ngfr","omnipath","omnipath"
"3125","Il20","Il20ra","omnipath","omnipath"
"3126","Il20","Il20rb","omnipath","omnipath"
"3127","Il20","Il22ra1","omnipath","omnipath"
"3128","Il21","Il21r","omnipath","omnipath"
"3129","Il21","Il2rg","omnipath","omnipath"
"3130","Il21","Il4ra","omnipath","omnipath"
"3131","Il22","Il10ra","omnipath","omnipath"
"3132","Il22","Il10rb","omnipath","omnipath"
"3133","Il22","Il20ra","omnipath","omnipath"
"3134","Il22","Il20rb","omnipath","omnipath"
"3135","Il22","Il22ra1","omnipath","omnipath"
"3136","Il22","Il22ra2","omnipath","omnipath"
"3137","Il22b","Il10ra","omnipath","omnipath"
"3138","Il22b","Il10rb","omnipath","omnipath"
"3139","Il22b","Il20ra","omnipath","omnipath"
"3140","Il22b","Il20rb","omnipath","omnipath"
"3141","Il22b","Il22ra1","omnipath","omnipath"
"3142","Il22b","Il22ra2","omnipath","omnipath"
"3143","Il23a","Gp6","omnipath","omnipath"
"3144","Il23a","Il12rb1","omnipath","omnipath"
"3145","Il23a","Il12rb2","omnipath","omnipath"
"3146","Il23a","Il23r","omnipath","omnipath"
"3147","Il23a","Siglech","omnipath","omnipath"
"3148","Il23a","Siglecf","omnipath","omnipath"
"3149","Il23a","Cd33","omnipath","omnipath"
"3150","Il24","Il10rb","omnipath","omnipath"
"3151","Il24","Il20ra","omnipath","omnipath"
"3152","Il24","Il20rb","omnipath","omnipath"
"3153","Il24","Il22ra1","omnipath","omnipath"
"3154","Il25","Il17ra","omnipath","omnipath"
"3155","Il25","Il17rb","omnipath","omnipath"
"3156","Il27","Il27ra","omnipath","omnipath"
"3157","Il3","Bcl2","omnipath","omnipath"
"3158","Il3","Csf2ra","omnipath","omnipath"
"3159","Il3","Csf2rb","omnipath","omnipath"
"3160","Il3","Csf2rb2","omnipath","omnipath"
"3161","Il3","Il3ra","omnipath","omnipath"
"3162","Il31","Il31ra","omnipath","omnipath"
"3163","Il31","Osmr","omnipath","omnipath"
"3164","Il33","Il1rap","omnipath","omnipath"
"3165","Il33","Il1rl1","omnipath","omnipath"
"3166","Il34","Csf1r","omnipath","omnipath"
"3167","Il34","Ptprz1","omnipath","omnipath"
"3168","Il36a","Il1rap","omnipath","omnipath"
"3169","Il36a","Il1rl2","omnipath","omnipath"
"3170","Il36b","Il1rap","omnipath","omnipath"
"3171","Il36b","Il1rl2","omnipath","omnipath"
"3172","Il36g","Ifnar1","omnipath","omnipath"
"3173","Il36g","Ifnar2","omnipath","omnipath"
"3174","Il36g","Il1rap","omnipath","omnipath"
"3175","Il36g","Il1rl2","omnipath","omnipath"
"3176","Il36rn","Il1rap","omnipath","omnipath"
"3177","Il36rn","Il1rl2","omnipath","omnipath"
"3178","Il4","Cd53","omnipath","omnipath"
"3179","Il4","Il13ra1","omnipath","omnipath"
"3180","Il4","Il13ra2","omnipath","omnipath"
"3181","Il4","Il2rg","omnipath","omnipath"
"3182","Il4","Il4ra","omnipath","omnipath"
"3183","Il5","Csf2rb","omnipath","omnipath"
"3184","Il5","Csf2rb2","omnipath","omnipath"
"3185","Il5","Il5ra","omnipath","omnipath"
"3186","Il6","Il6ra","omnipath","omnipath"
"3187","Il6","Il6st","omnipath","omnipath"
"3188","Il7","Il2rg","omnipath","omnipath"
"3189","Il7","Il7r","omnipath","omnipath"
"3190","Il9","Il2rg","omnipath","omnipath"
"3191","Il9","Il9r","omnipath","omnipath"
"3192","Ildr2","Clec12b","omnipath","omnipath"
"3193","Ildr2","Csf2rb","nichenet_verschueren","nichenet_verschueren"
"3194","Ildr2","Csf2rb2","nichenet_verschueren","nichenet_verschueren"
"3195","Ildr2","Flt4","nichenet_verschueren","nichenet_verschueren"
"3196","Ildr2","Igsf21","nichenet_verschueren","nichenet_verschueren"
"3197","Impg2","Cadm3","omnipath","omnipath"
"3198","Impg2","Prlr","omnipath","omnipath"
"3199","Inha","Acvr1","omnipath","omnipath"
"3200","Inha","Acvr1b","nichenet_verschueren","nichenet_verschueren"
"3201","Inha","Acvr2a","omnipath","omnipath"
"3202","Inha","Acvr2b","omnipath","omnipath"
"3203","Inha","Tgfbr3","omnipath","omnipath"
"3204","Inhba","Acvr1","omnipath","omnipath"
"3205","Inhba","Acvr1b","omnipath","omnipath"
"3206","Inhba","Acvr1c","omnipath","omnipath"
"3207","Inhba","Acvr2a","omnipath","omnipath"
"3208","Inhba","Acvr2b","omnipath","omnipath"
"3209","Inhba","Bambi","omnipath","omnipath"
"3210","Inhba","Eng","omnipath","omnipath"
"3211","Inhba","Tgfbr3","omnipath","omnipath"
"3212","Inhbb","Acvr1","omnipath","omnipath"
"3213","Inhbb","Acvr1b","omnipath","omnipath"
"3214","Inhbb","Acvr1c","omnipath","omnipath"
"3215","Inhbb","Acvr2a","omnipath","omnipath"
"3216","Inhbb","Acvr2b","omnipath","omnipath"
"3217","Inhbb","Bambi","omnipath","omnipath"
"3218","Inhbb","Cfc1","omnipath","omnipath"
"3219","Inhbc","Acvr1","omnipath","omnipath"
"3220","Inhbc","Acvr1b","omnipath","omnipath"
"3221","Inhbc","Acvr2a","omnipath","omnipath"
"3222","Inhbc","Acvr2b","omnipath","omnipath"
"3223","Inhbe","Acvr1","nichenet_verschueren","nichenet_verschueren"
"3224","Inhbe","Acvr1b","nichenet_verschueren","nichenet_verschueren"
"3225","Inhbe","Acvr2a","omnipath","omnipath"
"3226","Inhbe","Acvr2b","omnipath","omnipath"
"3227","Ins1","Igf1r","omnipath","omnipath"
"3228","Ins1","Insr","omnipath","omnipath"
"3229","Ins1","Lrp2","omnipath","omnipath"
"3230","Ins2","Igf1r","omnipath","omnipath"
"3231","Ins2","Insr","omnipath","omnipath"
"3232","Ins2","Lrp2","omnipath","omnipath"
"3233","Insl3","Adcyap1r1","omnipath","omnipath"
"3234","Insl3","Adrb2","omnipath","omnipath"
"3235","Insl3","Adrb3","omnipath","omnipath"
"3236","Insl3","Gpr20","omnipath","omnipath"
"3237","Insl3","Gpr84","omnipath","omnipath"
"3238","Insl3","Pth1r","omnipath","omnipath"
"3239","Insl3","Ramp2","omnipath","omnipath"
"3240","Insl3","Ramp3","omnipath","omnipath"
"3241","Insl3","Rxfp1","omnipath","omnipath"
"3242","Insl3","Rxfp2","omnipath","omnipath"
"3243","Insl3","Tshr","omnipath","omnipath"
"3244","Insl3","Vipr1","omnipath","omnipath"
"3245","Insl5","Adra2a","omnipath","omnipath"
"3246","Insl5","Grm7","omnipath","omnipath"
"3247","Insl5","Mtnr1a","omnipath","omnipath"
"3248","Insl5","Rxfp3","omnipath","omnipath"
"3249","Insl5","Rxfp4","omnipath","omnipath"
"3250","Itga4","Vcam1","nichenet_verschueren","nichenet_verschueren"
"3251","Itga9","Vcam1","nichenet_verschueren","nichenet_verschueren"
"3252","Itgal","Cd226","nichenet_verschueren","nichenet_verschueren"
"3253","Itgal","Icam1","nichenet_verschueren","nichenet_verschueren"
"3254","Itgam","Icam1","nichenet_verschueren","nichenet_verschueren"
"3255","Itgb1","Vcam1","nichenet_verschueren","nichenet_verschueren"
"3256","Itgb2","Cd226","omnipath","omnipath"
"3257","Itgb2","Cd82","omnipath","omnipath"
"3258","Itgb2","Icam1","nichenet_verschueren","nichenet_verschueren"
"3259","Itgb2","Thy1","omnipath","omnipath"
"3260","Itgb2l","Cd226","omnipath","omnipath"
"3261","Itgb2l","Cd82","omnipath","omnipath"
"3262","Itgb2l","Icam1","nichenet_verschueren","nichenet_verschueren"
"3263","Itgb2l","Thy1","omnipath","omnipath"
"3264","Itih2","Fcer1a","omnipath","omnipath"
"3265","Itm2b","Ror2","omnipath","omnipath"
"3266","Izumo1","Cd9","omnipath","omnipath"
"3267","Izumo1","Izumo1r","omnipath","omnipath"
"3268","Izumo1","Lilra5","nichenet_verschueren","nichenet_verschueren"
"3269","Jag1","Cd46","omnipath","omnipath"
"3270","Jag1","Notch1","omnipath","omnipath"
"3271","Jag1","Notch2","omnipath","omnipath"
"3272","Jag1","Notch3","omnipath","omnipath"
"3273","Jag1","Notch4","omnipath","omnipath"
"3274","Jag2","Notch1","omnipath","omnipath"
"3275","Jag2","Notch2","omnipath","omnipath"
"3276","Jag2","Notch3","omnipath","omnipath"
"3277","Jag2","Notch4","omnipath","omnipath"
"3278","Jam2","F11r","omnipath","omnipath"
"3279","Jam2","Itga3","omnipath","omnipath"
"3280","Jam2","Itga4","nichenet_verschueren","nichenet_verschueren"
"3281","Jam2","Itgav","omnipath","omnipath"
"3282","Jam2","Itgb1","omnipath","omnipath"
"3283","Jam2","Jam2","nichenet_verschueren","nichenet_verschueren"
"3284","Jam2","Jam3","omnipath","omnipath"
"3285","Jam3","F11r","omnipath","omnipath"
"3286","Jam3","Itgam","omnipath","omnipath"
"3287","Jam3","Gm49368","omnipath","omnipath"
"3288","Jam3","Itgb1","omnipath","omnipath"
"3289","Jam3","Itgb2","omnipath","omnipath"
"3290","Jam3","Itgb2l","omnipath","omnipath"
"3291","Jam3","Jam2","omnipath","omnipath"
"3292","Jam3","Jam3","nichenet_verschueren","nichenet_verschueren"
"3293","Jaml","Cd320","nichenet_verschueren","nichenet_verschueren"
"3294","Jaml","Cxadr","omnipath","omnipath"
"3295","Jaml","Gm1123","omnipath","omnipath"
"3296","Kcna1","Cntn1","omnipath","omnipath"
"3297","Kcna1","Cntnap1","omnipath","omnipath"
"3298","Kcna1","Rtn4","omnipath","omnipath"
"3299","Kirrel","Kirrel","nichenet_verschueren","nichenet_verschueren"
"3300","Kirrel3","Cd33","nichenet_verschueren","nichenet_verschueren"
"3301","Kiss1","Kiss1r","omnipath","omnipath"
"3302","Kitl","Epor","omnipath","omnipath"
"3303","Kitl","Kit","omnipath","omnipath"
"3304","Kitl","Lrrn3","omnipath","omnipath"
"3305","Kl","Fgfr1","nichenet_verschueren","nichenet_verschueren"
"3306","Kl","Fgfr3","nichenet_verschueren","nichenet_verschueren"
"3307","Kl","Fgfr4","nichenet_verschueren","nichenet_verschueren"
"3308","Kl","Igf1r","omnipath","omnipath"
"3309","Kl","Insr","omnipath","omnipath"
"3310","Kl","Trpv5","omnipath","omnipath"
"3311","Kl","Trpv6","omnipath","omnipath"
"3312","Klk1","Epor","omnipath","omnipath"
"3313","Klk1","Ntrk1","omnipath","omnipath"
"3314","Klk1b1","Epor","omnipath","omnipath"
"3315","Klk1b1","Ntrk1","omnipath","omnipath"
"3316","Klk1b11","Epor","omnipath","omnipath"
"3317","Klk1b11","Ntrk1","omnipath","omnipath"
"3318","Klk1b16","Epor","omnipath","omnipath"
"3319","Klk1b16","Ntrk1","omnipath","omnipath"
"3320","Klk1b21","Epor","omnipath","omnipath"
"3321","Klk1b21","Ntrk1","omnipath","omnipath"
"3322","Klk1b22","Epor","omnipath","omnipath"
"3323","Klk1b22","Ntrk1","omnipath","omnipath"
"3324","Klk1b24","Epor","omnipath","omnipath"
"3325","Klk1b24","Ntrk1","omnipath","omnipath"
"3326","Klk1b26","Epor","omnipath","omnipath"
"3327","Klk1b26","Ntrk1","omnipath","omnipath"
"3328","Klk1b27","Epor","omnipath","omnipath"
"3329","Klk1b27","Ntrk1","omnipath","omnipath"
"3330","Klk1b3","Epor","omnipath","omnipath"
"3331","Klk1b3","Ntrk1","omnipath","omnipath"
"3332","Klk1b4","Epor","omnipath","omnipath"
"3333","Klk1b4","Ntrk1","omnipath","omnipath"
"3334","Klk1b5","Epor","omnipath","omnipath"
"3335","Klk1b5","Ntrk1","omnipath","omnipath"
"3336","Klk1b8","Epor","omnipath","omnipath"
"3337","Klk1b8","Ntrk1","omnipath","omnipath"
"3338","Klk1b9","Epor","omnipath","omnipath"
"3339","Klk1b9","Ntrk1","omnipath","omnipath"
"3340","Klkb1","F12","omnipath","omnipath"
"3341","Kng1","Bdkrb1","omnipath","omnipath"
"3342","Kng1","Bdkrb2","omnipath","omnipath"
"3343","Kng1","Cd93","omnipath","omnipath"
"3344","Kng1","Gp1ba","omnipath","omnipath"
"3345","Kng1","Gpr135","omnipath","omnipath"
"3346","Kng1","Itgb2","omnipath","omnipath"
"3347","Kng1","Itgb2l","omnipath","omnipath"
"3348","Kng1","Plaur","omnipath","omnipath"
"3349","Kng1","Rxfp4","omnipath","omnipath"
"3350","Kng1","Sdc2","omnipath","omnipath"
"3351","Kng2","Bdkrb1","omnipath","omnipath"
"3352","Kng2","Bdkrb2","omnipath","omnipath"
"3353","Kng2","Cd93","omnipath","omnipath"
"3354","Kng2","Gp1ba","omnipath","omnipath"
"3355","Kng2","Gpr135","omnipath","omnipath"
"3356","Kng2","Itgb2","omnipath","omnipath"
"3357","Kng2","Itgb2l","omnipath","omnipath"
"3358","Kng2","Plaur","omnipath","omnipath"
"3359","Kng2","Rxfp4","omnipath","omnipath"
"3360","Kng2","Sdc2","omnipath","omnipath"
"3361","L1cam","Alcam","omnipath","omnipath"
"3362","L1cam","Cd9","omnipath","omnipath"
"3363","L1cam","Chl1","nichenet_verschueren","nichenet_verschueren"
"3364","L1cam","Cntn1","omnipath","omnipath"
"3365","L1cam","Egfr","omnipath","omnipath"
"3366","L1cam","Ephb2","omnipath","omnipath"
"3367","L1cam","Erbb2","omnipath","omnipath"
"3368","L1cam","Erbb3","omnipath","omnipath"
"3369","L1cam","Ezr","omnipath","omnipath"
"3370","L1cam","Fgfr1","omnipath","omnipath"
"3371","L1cam","Itga4","omnipath","omnipath"
"3372","L1cam","Itga5","omnipath","omnipath"
"3373","L1cam","Itgav","omnipath","omnipath"
"3374","L1cam","Itgb3","omnipath","omnipath"
"3375","L1cam","Itgb7","omnipath","omnipath"
"3376","L1cam","L1cam","nichenet_verschueren","nichenet_verschueren"
"3377","L1cam","Lvrn","nichenet_verschueren","nichenet_verschueren"
"3378","L1cam","Ncam1","omnipath","omnipath"
"3379","L1cam","Nrp1","omnipath","omnipath"
"3380","L1cam","Plxna1","omnipath","omnipath"
"3381","L1cam","Ptprz1","omnipath","omnipath"
"3382","Lama1","Cd44","nichenet_verschueren","nichenet_verschueren"
"3383","Lama1","Dag1","omnipath","omnipath"
"3384","Lama1","Itga1","omnipath","omnipath"
"3385","Lama1","Itga2","omnipath","omnipath"
"3386","Lama1","Itga3","nichenet_verschueren","nichenet_verschueren"
"3387","Lama1","Itga6","omnipath","omnipath"
"3388","Lama1","Itga7","omnipath","omnipath"
"3389","Lama1","Itga9","omnipath","omnipath"
"3390","Lama1","Itgav","nichenet_verschueren","nichenet_verschueren"
"3391","Lama1","Itgb1","omnipath","omnipath"
"3392","Lama1","Itgb4","omnipath","omnipath"
"3393","Lama1","Itgb8","omnipath","omnipath"
"3394","Lama1","Nt5e","omnipath","omnipath"
"3395","Lama1","Rpsa","nichenet_verschueren","nichenet_verschueren"
"3396","Lama1","Sv2a","nichenet_verschueren","nichenet_verschueren"
"3397","Lama1","Tmprss6","omnipath","omnipath"
"3398","Lama2","Dag1","omnipath","omnipath"
"3399","Lama2","Itga1","omnipath","omnipath"
"3400","Lama2","Itga2","omnipath","omnipath"
"3401","Lama2","Itga3","omnipath","omnipath"
"3402","Lama2","Itga6","omnipath","omnipath"
"3403","Lama2","Itga7","omnipath","omnipath"
"3404","Lama2","Itga9","omnipath","omnipath"
"3405","Lama2","Itgb1","omnipath","omnipath"
"3406","Lama2","Itgb4","omnipath","omnipath"
"3407","Lama2","Rpsa","nichenet_verschueren","nichenet_verschueren"
"3408","Lama3","Itga3","omnipath","omnipath"
"3409","Lama3","Itga6","omnipath","omnipath"
"3410","Lama3","Itgb1","omnipath","omnipath"
"3411","Lama3","Itgb4","omnipath","omnipath"
"3412","Lama3","Sdc2","omnipath","omnipath"
"3413","Lama4","Itga3","omnipath","omnipath"
"3414","Lama4","Itga6","omnipath","omnipath"
"3415","Lama4","Itga9","omnipath","omnipath"
"3416","Lama4","Itgav","omnipath","omnipath"
"3417","Lama4","Itgb1","omnipath","omnipath"
"3418","Lama5","Bcam","omnipath","omnipath"
"3419","Lama5","Cd151","omnipath","omnipath"
"3420","Lama5","Dag1","omnipath","omnipath"
"3421","Lama5","Itga2","omnipath","omnipath"
"3422","Lama5","Itga3","omnipath","omnipath"
"3423","Lama5","Itga6","omnipath","omnipath"
"3424","Lama5","Itgb1","omnipath","omnipath"
"3425","Lama5","Itgb4","omnipath","omnipath"
"3426","Lama5","Sdc1","omnipath","omnipath"
"3427","Lama5","Sv2a","omnipath","omnipath"
"3428","Lamb1","Cd151","omnipath","omnipath"
"3429","Lamb1","Itga1","omnipath","omnipath"
"3430","Lamb1","Itga2","omnipath","omnipath"
"3431","Lamb1","Itga3","omnipath","omnipath"
"3432","Lamb1","Itga6","omnipath","omnipath"
"3433","Lamb1","Itga7","omnipath","omnipath"
"3434","Lamb1","Itga9","omnipath","omnipath"
"3435","Lamb1","Itgav","omnipath","omnipath"
"3436","Lamb1","Itgb1","omnipath","omnipath"
"3437","Lamb1","Itgb4","omnipath","omnipath"
"3438","Lamb1","Itgb8","omnipath","omnipath"
"3439","Lamb2","Itga3","omnipath","omnipath"
"3440","Lamb2","Itga6","omnipath","omnipath"
"3441","Lamb2","Itgb1","omnipath","omnipath"
"3442","Lamb2","Itgb4","omnipath","omnipath"
"3443","Lamb2","Rpsa","nichenet_verschueren","nichenet_verschueren"
"3444","Lamb3","Cd151","omnipath","omnipath"
"3445","Lamb3","Itga2","omnipath","omnipath"
"3446","Lamb3","Itga3","omnipath","omnipath"
"3447","Lamb3","Itga6","omnipath","omnipath"
"3448","Lamb3","Itgb1","omnipath","omnipath"
"3449","Lamb3","Itgb4","omnipath","omnipath"
"3450","Lamc1","Itga1","omnipath","omnipath"
"3451","Lamc1","Itga2","omnipath","omnipath"
"3452","Lamc1","Itga3","omnipath","omnipath"
"3453","Lamc1","Itga6","omnipath","omnipath"
"3454","Lamc1","Itga7","omnipath","omnipath"
"3455","Lamc1","Itgav","omnipath","omnipath"
"3456","Lamc1","Itgb1","omnipath","omnipath"
"3457","Lamc1","Itgb4","omnipath","omnipath"
"3458","Lamc2","Cd151","omnipath","omnipath"
"3459","Lamc2","Itga2","omnipath","omnipath"
"3460","Lamc2","Itga3","omnipath","omnipath"
"3461","Lamc2","Itga6","omnipath","omnipath"
"3462","Lamc2","Itga9","omnipath","omnipath"
"3463","Lamc2","Itgb1","omnipath","omnipath"
"3464","Lamc2","Itgb4","omnipath","omnipath"
"3465","Lamc3","Cd44","nichenet_verschueren","nichenet_verschueren"
"3466","Lamc3","Dag1","nichenet_verschueren","nichenet_verschueren"
"3467","Lamc3","Itga1","nichenet_verschueren","nichenet_verschueren"
"3468","Lamc3","Itga2","omnipath","omnipath"
"3469","Lamc3","Itga3","omnipath","omnipath"
"3470","Lamc3","Itga6","omnipath","omnipath"
"3471","Lamc3","Itga7","nichenet_verschueren","nichenet_verschueren"
"3472","Lamc3","Itga9","nichenet_verschueren","nichenet_verschueren"
"3473","Lamc3","Itgav","nichenet_verschueren","nichenet_verschueren"
"3474","Lamc3","Itgb1","omnipath","omnipath"
"3475","Lamc3","Itgb4","omnipath","omnipath"
"3476","Lamc3","Itgb8","nichenet_verschueren","nichenet_verschueren"
"3477","Lamc3","Sv2c","nichenet_verschueren","nichenet_verschueren"
"3478","Layn","Gp5","nichenet_verschueren","nichenet_verschueren"
"3479","Layn","Ly6g6f","omnipath","omnipath"
"3480","Lcn11","Ptprc","omnipath","omnipath"
"3481","Lcn2","Fcgr3","omnipath","omnipath"
"3482","Lcn2","Fcgr2b","omnipath","omnipath"
"3483","Lcn2","Lrp2","omnipath","omnipath"
"3484","Leap2","Ghsr","omnipath","omnipath"
"3485","Lefty1","Acvr1b","omnipath","omnipath"
"3486","Lefty1","Acvr2a","omnipath","omnipath"
"3487","Lefty1","Acvr2b","omnipath","omnipath"
"3488","Lefty2","Acvr1b","omnipath","omnipath"
"3489","Lefty2","Acvr2a","omnipath","omnipath"
"3490","Lefty2","Acvr2b","omnipath","omnipath"
"3491","Lep","Islr2","omnipath","omnipath"
"3492","Lep","Lepr","omnipath","omnipath"
"3493","Lep","Lrp2","omnipath","omnipath"
"3494","Lfng","Notch1","omnipath","omnipath"
"3495","Lfng","Notch2","omnipath","omnipath"
